hora_de_publicacion,alcance,me_gusta,veces_que_se_compartio,visitas_al_perfil,respuestas,navegacion,clics_en_el_enlace,seguimientos,toques_en_stickers,visualizaciones,sentimiento_score,fecha,nombre_archivo,objeto_principal,color_dominante,emocion_primaria,categoría
2023-05-25 09:48:00,798.0,4,0,4.0,0,822.0,,,,,0.0,2023-05-25,img_20230525_154700_505.JPG,person,#79636b,happy,"Sticker, Selfie"
2023-05-25 14:46:00,552.0,0,0,1.0,0,561.0,,,,,-2.0,2023-05-25,img_20230525_104901_188.JPG,oracle_deck,#b59f9b,happy,"Sticker, Selfie"
2023-05-25 14:46:00,552.0,0,0,1.0,0,561.0,,,,,-2.0,2023-05-25,img_20230525_154700_505.JPG,person,#79636b,happy,"Sticker, Selfie"
2023-05-29 06:45:00,791.0,0,0,8.0,0,826.0,,,,,-2.0,2023-05-29,img_20230529_074542_247.JPG,person,#887b83,happy,"Sticker, Selfie"
2023-03-06 13:15:00,3672.0,2,0,14.0,0,3257.0,,,,,0.0,2023-03-06,IMG_20230306_114921_701.jpg,oracle,#9ca993,happy,"Otro, Sticker"
2023-06-13 08:21:00,538.0,1,0,7.0,0,559.0,,,,,-2.0,2023-06-13,img_20230613_092135_179.JPG,web_site,#8c958e,happy,"Sticker, Reposteo"
2023-06-14 11:07:00,485.0,0,0,8.0,1,524.0,,,,,-2.0,2023-06-14,img_20230614_120811_894.JPG,person,#858084,happy,"Sticker, Selfie"
2023-06-16 10:58:00,1098.0,0,0,9.0,0,1151.0,,,,,-2.0,2023-06-16,img_20230616_115900_899.JPG,book,#989ba9,neutral,"Sticker, Otro"
2023-06-22 09:44:00,753.0,0,0,6.0,0,775.0,,,,,-2.0,2023-06-22,img_20230622_104432_732.JPG,book,#70727d,sad,"Sticker, Otro"
2024-02-10 16:34:00,3515.0,8,0,13.0,0,3600.0,,,,3644.0,0.0,2024-02-10,IMG_20240210_163012_710.jpg,moon,#411e27,neutral,"Enlace, Ofrecimiento"
2024-02-10 16:34:00,3515.0,8,0,13.0,0,3600.0,,,,3644.0,0.0,2024-02-10,IMG_20240210_163013_969.jpg,moon,#573b43,happy,"Selfie, Sticker"
2024-12-25 16:50:00,9136.0,14,0,42.0,1,9011.0,,,,9335.0,0.0,2024-12-25,IMG_20241225_185115_547.jpg,stole,#7b7376,happy,"Selfie, Con otras personas"
2024-12-24 11:50:00,7994.0,6,0,54.0,0,8634.0,,,,8477.0,0.0,2024-12-24,IMG_20241224_135057_364.jpg,lights,#707683,neutral,Selfie
2024-12-22 13:54:00,11464.0,5,0,29.0,0,10993.0,,,,11712.0,0.0,2024-12-22,IMG_20241222_155459_612.jpg,kitchen,#666974,neutral,Cuerpo Completo
2024-12-20 18:25:00,1112.0,6,0,5.0,0,1050.0,,,,1173.0,0.0,2024-12-20,IMG_20241220_202547_970.jpg,scene,#8d8486,happy,Cuerpo Completo
2024-12-19 14:35:00,5638.0,10,0,26.0,1,5580.0,,,,5738.0,0.0,2024-12-19,IMG_20241219_163537_270.jpg,seat_belt,#716b6f,happy,Selfie
2024-12-18 10:17:00,330.0,1,0,2.0,0,318.0,,,,337.0,0.0,2024-12-18,IMG_20241218_121747_857.jpg,person,#736f7a,happy,"Selfie, Sticker"
2024-12-18 10:17:00,330.0,1,0,2.0,0,318.0,,,,337.0,0.0,2024-12-18,IMG_20241218_120938_679.jpg,certificate,#71737a,happy,Selfie
2024-12-18 10:09:00,504.0,3,1,2.0,1,508.0,,,,530.0,0.0,2024-12-18,IMG_20241218_121747_857.jpg,person,#736f7a,happy,"Selfie, Sticker"
2024-12-18 10:09:00,504.0,3,1,2.0,1,508.0,,,,530.0,0.0,2024-12-18,IMG_20241218_120938_679.jpg,certificate,#71737a,happy,Selfie
2024-12-17 08:56:00,5285.0,10,0,32.0,1,5270.0,,,,5423.0,0.0,2024-12-17,IMG_20241217_105637_371.jpg,classroom,#8b8493,happy,Selfie
2024-12-15 19:49:00,6018.0,7,0,21.0,0,5701.0,,,,6152.0,0.0,2024-12-15,IMG_20241215_215004_342.jpg,park,#999ba0,happy,Con otras personas
2024-12-14 19:32:00,4332.0,3,0,11.0,0,4372.0,,,,4587.0,0.0,2024-12-14,IMG_20241214_213236_980.jpg,guillotine,#585f71,happy,"Comida y Bebida, Cuerpo Completo"
2024-12-13 15:48:00,12558.0,6,0,48.0,0,12268.0,,,,12818.0,0.0,2024-12-13,IMG_20241213_174908_771.jpg,sign,#7c778b,happy,Selfie
2024-12-12 13:24:00,7372.0,6,0,8.0,2,2348.0,,,2.0,7579.0,0.0,2024-12-12,IMG_20241212_152508_373.jpg,logo,#c591c9,happy,Con otras personas
2024-10-12 11:13:00,4719.0,6,0,25.0,1,4688.0,,,,4790.0,0.0,2024-10-12,IMG_20241012_174226_572.jpg,restaurant,#5d626e,happy,"Selfie, Comida y Bebida"
2024-02-12 12:21:00,2222.0,9,0,13.0,1,2264.0,,,,2309.0,0.0,2024-02-12,IMG_20240212_121257_181.jpg,book,#703d6c,surprise,"Sticker, Otro"
2024-02-12 12:21:00,2222.0,9,0,13.0,1,2264.0,,,,2309.0,0.0,2024-02-12,IMG_20240212_121300_506.jpg,quote,#846475,happy,"Sticker, Selfie"
2024-02-12 12:21:00,2222.0,9,0,13.0,1,2264.0,,,,2309.0,0.0,2024-02-12,IMG_20240212_121301_845.jpg,background_color,#793056,happy,Sticker
2024-11-25 11:43:00,3648.0,8,0,38.0,0,3855.0,,,,3828.0,0.0,2024-11-25,IMG_20241125_134326_129.jpg,street,#777584,happy,Selfie
2024-11-22 09:13:00,5058.0,8,0,55.0,1,5191.0,,,,5167.0,0.0,2024-11-22,IMG_20241122_111341_745.jpg,coffee_mug,#747379,happy,"Selfie, Comida y Bebida"
2024-11-18 09:25:00,3450.0,3,0,38.0,0,3594.0,,,,3548.0,0.0,2024-11-18,IMG_20241118_112608_735.jpg,person,#7b7279,surprise,Selfie
2024-11-11 10:57:00,5384.0,11,0,49.0,1,5510.0,,2.0,,5486.0,0.0,2024-11-11,IMG_20241111_125752_550.jpg,flowers,#606873,happy,Selfie
2024-10-26 15:37:00,8236.0,13,0,35.0,2,8511.0,,,,8406.0,0.0,2024-10-26,IMG_20241026_164513_758.jpg,witch,#757a81,happy,"Selfie, Cuerpo Completo"
2024-10-24 16:55:00,181.0,0,0,,0,175.0,,,,183.0,-2.0,2024-10-24,IMG_20241024_175810_262.jpg,journal,#d0dada,happy,Reposteo
2024-10-24 16:55:00,181.0,0,0,,0,175.0,,,,183.0,-2.0,2024-10-24,IMG_20241024_175722_158.jpg,journal,#767370,happy,Reposteo
2024-10-24 16:55:00,284.0,3,0,,0,281.0,,,2.0,290.0,-2.0,2024-10-24,IMG_20241024_175810_262.jpg,journal,#d0dada,happy,Reposteo
2024-10-24 16:55:00,284.0,3,0,,0,281.0,,,2.0,290.0,-2.0,2024-10-24,IMG_20241024_175722_158.jpg,journal,#767370,happy,Reposteo
2024-10-23 09:14:00,5244.0,9,0,47.0,1,5220.0,,,,5383.0,0.0,2024-10-23,IMG_20241023_101418_014.jpg,coffee_mug,#787782,happy,"Selfie, Comida y Bebida"
2024-10-18 07:47:00,4127.0,7,0,26.0,2,4397.0,,,,4365.0,0.0,2024-10-18,IMG_20241018_084721_523.jpg,coffe_mug,#666972,happy,"Selfie, Comida y Bebida"
2024-10-16 14:21:00,2959.0,4,0,32.0,0,3139.0,,,,3119.0,0.0,2024-10-16,IMG_20241016_152147_493.jpg,can,#5e6473,happy,"Selfie, Comida y Bebida"
2024-10-14 10:55:00,6414.0,14,0,39.0,0,6475.0,,,,6545.0,0.0,2024-10-14,IMG_20241014_115546_008.jpg,person,#656a7e,happy,Selfie
2024-12-10 16:42:00,10792.0,10,0,77.0,1,11414.0,,,,11324.0,0.0,2024-12-10,IMG_20241210_131348_346.jpg,person,#807977,happy,Selfie
2024-05-10 08:21:00,4362.0,3,0,44.0,0,4251.0,,,,4487.0,0.0,2024-05-10,IMG_20240510_203821_648.jpg,plate,#717585,happy,"Selfie, Comida y Bebida"
2024-05-10 08:21:00,4362.0,3,0,44.0,0,4251.0,,,,4487.0,0.0,2024-05-10,IMG_20240510_203822_065.jpg,people,#726370,tender,Con otras personas
2024-05-10 08:21:00,4362.0,3,0,44.0,0,4251.0,,,,4487.0,0.0,2024-05-10,IMG_20240510_203822_689.jpg,tray,#a9acab,neutral,"Comida y Bebida, Sticker"
2024-03-21 08:19:00,107.0,0,0,,0,109.0,,,,,-2.0,2024-03-21,IMG_20240321_091929_583.jpg,person,#8d586e,happy,Cuerpo Completo
2024-03-21 08:19:00,107.0,0,0,,0,109.0,,,,,-2.0,2024-03-21,IMG_20240321_091929_670.jpg,journal,#70566b,sad,Cuerpo Completo
2024-03-21 08:19:00,215.0,0,0,2.0,0,219.0,,,,,-2.0,2024-03-21,IMG_20240321_091929_583.jpg,person,#8d586e,happy,Cuerpo Completo
2024-03-21 08:19:00,215.0,0,0,2.0,0,219.0,,,,,-2.0,2024-03-21,IMG_20240321_091929_670.jpg,journal,#70566b,sad,Cuerpo Completo
2024-03-19 07:29:00,133.0,0,0,,0,128.0,,,,,-2.0,2024-03-19,IMG_20240319_082940_712.jpg,person,#653c57,neutral,"Selfie, Sticker"
2024-03-19 07:29:00,133.0,0,0,,0,128.0,,,,,-2.0,2024-03-19,IMG_20240319_082943_526.jpg,promo,#782f3f,neutral,"Ofrecimiento, Cuerpo Completo"
2024-03-19 07:29:00,133.0,0,0,,0,128.0,,,,,-2.0,2024-03-19,IMG_20240319_082946_013.jpg,person,#804c6b,happy,"Selfie, Sticker"
2024-03-19 07:29:00,133.0,0,0,,0,128.0,,,,,-2.0,2024-03-19,IMG_20240319_082946_383.jpg,person,#856c4b,happy,"Sticker, Ofrecimiento, Cuerpo Completo"
2024-03-19 07:29:00,145.0,0,0,,0,140.0,,,,,-2.0,2024-03-19,IMG_20240319_082940_712.jpg,person,#653c57,neutral,"Selfie, Sticker"
2024-03-19 07:29:00,145.0,0,0,,0,140.0,,,,,-2.0,2024-03-19,IMG_20240319_082943_526.jpg,promo,#782f3f,neutral,"Ofrecimiento, Cuerpo Completo"
2024-03-19 07:29:00,145.0,0,0,,0,140.0,,,,,-2.0,2024-03-19,IMG_20240319_082946_013.jpg,person,#804c6b,happy,"Selfie, Sticker"
2024-03-19 07:29:00,145.0,0,0,,0,140.0,,,,,-2.0,2024-03-19,IMG_20240319_082946_383.jpg,person,#856c4b,happy,"Sticker, Ofrecimiento, Cuerpo Completo"
2024-03-19 07:29:00,173.0,1,0,,0,169.0,,,,,-2.0,2024-03-19,IMG_20240319_082940_712.jpg,person,#653c57,neutral,"Selfie, Sticker"
2024-03-19 07:29:00,173.0,1,0,,0,169.0,,,,,-2.0,2024-03-19,IMG_20240319_082943_526.jpg,promo,#782f3f,neutral,"Ofrecimiento, Cuerpo Completo"
2024-03-19 07:29:00,173.0,1,0,,0,169.0,,,,,-2.0,2024-03-19,IMG_20240319_082946_013.jpg,person,#804c6b,happy,"Selfie, Sticker"
2024-03-19 07:29:00,173.0,1,0,,0,169.0,,,,,-2.0,2024-03-19,IMG_20240319_082946_383.jpg,person,#856c4b,happy,"Sticker, Ofrecimiento, Cuerpo Completo"
2024-03-19 07:29:00,281.0,2,0,2.0,0,280.0,,,,,-2.0,2024-03-19,IMG_20240319_082940_712.jpg,person,#653c57,neutral,"Selfie, Sticker"
2024-03-19 07:29:00,281.0,2,0,2.0,0,280.0,,,,,-2.0,2024-03-19,IMG_20240319_082943_526.jpg,promo,#782f3f,neutral,"Ofrecimiento, Cuerpo Completo"
2024-03-19 07:29:00,281.0,2,0,2.0,0,280.0,,,,,-2.0,2024-03-19,IMG_20240319_082946_013.jpg,person,#804c6b,happy,"Selfie, Sticker"
2024-03-19 07:29:00,281.0,2,0,2.0,0,280.0,,,,,-2.0,2024-03-19,IMG_20240319_082946_383.jpg,person,#856c4b,happy,"Sticker, Ofrecimiento, Cuerpo Completo"
2024-03-16 17:40:00,466.0,1,0,,0,471.0,,,,,-2.0,2024-03-16,IMG_20240316_184103_346.jpg,person,#8e6779,happy,"Selfie, Sticker"
2024-05-03 17:33:00,159.0,0,0,,0,163.0,,,,,-2.0,2024-05-03,IMG_20240503_165952_178.jpg,mural,#716471,happy,Selfie
2024-05-03 17:33:00,159.0,0,0,,0,163.0,,,,,-2.0,2024-05-03,IMG_20240503_165711_342.jpg,seat_belt,#776c80,neutral,Selfie
2024-05-03 17:33:00,159.0,0,0,,0,163.0,,,,,-2.0,2024-05-03,IMG_20240503_165526_511.jpg,logo,#5b0fa8,happy,Cuerpo Completo
2024-05-03 17:33:00,159.0,0,0,,0,163.0,,,,,-2.0,2024-05-03,IMG_20240503_165314_327.jpg,maillot,#746184,happy,Selfie
2024-05-03 17:33:00,159.0,0,0,,0,163.0,,,,,-2.0,2024-05-03,IMG_20240503_170518_854.jpg,person,#95858e,happy,"Selfie, Sticker"
2024-05-03 17:33:00,184.0,1,0,,0,182.0,,,,,-2.0,2024-05-03,IMG_20240503_165952_178.jpg,mural,#716471,happy,Selfie
2024-05-03 17:33:00,184.0,1,0,,0,182.0,,,,,-2.0,2024-05-03,IMG_20240503_165711_342.jpg,seat_belt,#776c80,neutral,Selfie
2024-05-03 17:33:00,184.0,1,0,,0,182.0,,,,,-2.0,2024-05-03,IMG_20240503_165526_511.jpg,logo,#5b0fa8,happy,Cuerpo Completo
2024-05-03 17:33:00,184.0,1,0,,0,182.0,,,,,-2.0,2024-05-03,IMG_20240503_165314_327.jpg,maillot,#746184,happy,Selfie
2024-05-03 17:33:00,184.0,1,0,,0,182.0,,,,,-2.0,2024-05-03,IMG_20240503_170518_854.jpg,person,#95858e,happy,"Selfie, Sticker"
2024-05-03 17:33:00,294.0,2,0,3.0,0,290.0,,,,,-2.0,2024-05-03,IMG_20240503_165952_178.jpg,mural,#716471,happy,Selfie
2024-05-03 17:33:00,294.0,2,0,3.0,0,290.0,,,,,-2.0,2024-05-03,IMG_20240503_165711_342.jpg,seat_belt,#776c80,neutral,Selfie
2024-05-03 17:33:00,294.0,2,0,3.0,0,290.0,,,,,-2.0,2024-05-03,IMG_20240503_165526_511.jpg,logo,#5b0fa8,happy,Cuerpo Completo
2024-05-03 17:33:00,294.0,2,0,3.0,0,290.0,,,,,-2.0,2024-05-03,IMG_20240503_165314_327.jpg,maillot,#746184,happy,Selfie
2024-05-03 17:33:00,294.0,2,0,3.0,0,290.0,,,,,-2.0,2024-05-03,IMG_20240503_170518_854.jpg,person,#95858e,happy,"Selfie, Sticker"
2024-02-23 05:57:00,148.0,0,0,,0,156.0,,,,,-2.0,2024-02-23,IMG_20240223_075815_658.jpg,gown,#9d9795,happy,Otro
2024-02-23 05:57:00,148.0,0,0,,0,156.0,,,,,-2.0,2024-02-23,IMG_20240223_075816_795.jpg,person,#77505e,happy,Selfie
2024-02-23 05:57:00,148.0,0,0,,0,156.0,,,,,-2.0,2024-02-23,IMG_20240223_075817_564.jpg,abaya,#9da0a2,sad,Otro
2024-02-23 05:57:00,148.0,0,0,,0,156.0,,,,,-2.0,2024-02-23,IMG_20240223_075818_734.jpg,feather_boa,#323c6b,happy,Otro
2024-02-23 05:57:00,148.0,0,0,,0,156.0,,,,,-2.0,2024-02-23,IMG_20240223_075821_075.jpg,background_color,#742850,happy,Sticker
2024-02-23 05:57:00,154.0,0,0,,0,165.0,,,,,-2.0,2024-02-23,IMG_20240223_075815_658.jpg,gown,#9d9795,happy,Otro
2024-02-23 05:57:00,154.0,0,0,,0,165.0,,,,,-2.0,2024-02-23,IMG_20240223_075816_795.jpg,person,#77505e,happy,Selfie
2024-02-23 05:57:00,154.0,0,0,,0,165.0,,,,,-2.0,2024-02-23,IMG_20240223_075817_564.jpg,abaya,#9da0a2,sad,Otro
2024-02-23 05:57:00,154.0,0,0,,0,165.0,,,,,-2.0,2024-02-23,IMG_20240223_075818_734.jpg,feather_boa,#323c6b,happy,Otro
2024-02-23 05:57:00,154.0,0,0,,0,165.0,,,,,-2.0,2024-02-23,IMG_20240223_075821_075.jpg,background_color,#742850,happy,Sticker
2024-02-23 05:57:00,165.0,0,0,1.0,0,178.0,,,,,-2.0,2024-02-23,IMG_20240223_075815_658.jpg,gown,#9d9795,happy,Otro
2024-02-23 05:57:00,165.0,0,0,1.0,0,178.0,,,,,-2.0,2024-02-23,IMG_20240223_075816_795.jpg,person,#77505e,happy,Selfie
2024-02-23 05:57:00,165.0,0,0,1.0,0,178.0,,,,,-2.0,2024-02-23,IMG_20240223_075817_564.jpg,abaya,#9da0a2,sad,Otro
2024-02-23 05:57:00,165.0,0,0,1.0,0,178.0,,,,,-2.0,2024-02-23,IMG_20240223_075818_734.jpg,feather_boa,#323c6b,happy,Otro
2024-02-23 05:57:00,165.0,0,0,1.0,0,178.0,,,,,-2.0,2024-02-23,IMG_20240223_075821_075.jpg,background_color,#742850,happy,Sticker
2024-02-23 05:57:00,187.0,1,0,,0,197.0,,,,,-2.0,2024-02-23,IMG_20240223_075815_658.jpg,gown,#9d9795,happy,Otro
2024-02-23 05:57:00,187.0,1,0,,0,197.0,,,,,-2.0,2024-02-23,IMG_20240223_075816_795.jpg,person,#77505e,happy,Selfie
2024-02-23 05:57:00,187.0,1,0,,0,197.0,,,,,-2.0,2024-02-23,IMG_20240223_075817_564.jpg,abaya,#9da0a2,sad,Otro
2024-02-23 05:57:00,187.0,1,0,,0,197.0,,,,,-2.0,2024-02-23,IMG_20240223_075818_734.jpg,feather_boa,#323c6b,happy,Otro
2024-02-23 05:57:00,187.0,1,0,,0,197.0,,,,,-2.0,2024-02-23,IMG_20240223_075821_075.jpg,background_color,#742850,happy,Sticker
2024-02-23 05:57:00,302.0,0,0,2.0,0,311.0,,,,,-2.0,2024-02-23,IMG_20240223_075815_658.jpg,gown,#9d9795,happy,Otro
2024-02-23 05:57:00,302.0,0,0,2.0,0,311.0,,,,,-2.0,2024-02-23,IMG_20240223_075816_795.jpg,person,#77505e,happy,Selfie
2024-02-23 05:57:00,302.0,0,0,2.0,0,311.0,,,,,-2.0,2024-02-23,IMG_20240223_075817_564.jpg,abaya,#9da0a2,sad,Otro
2024-02-23 05:57:00,302.0,0,0,2.0,0,311.0,,,,,-2.0,2024-02-23,IMG_20240223_075818_734.jpg,feather_boa,#323c6b,happy,Otro
2024-02-23 05:57:00,302.0,0,0,2.0,0,311.0,,,,,-2.0,2024-02-23,IMG_20240223_075821_075.jpg,background_color,#742850,happy,Sticker
2024-02-21 17:34:00,190.0,0,0,1.0,0,200.0,,,,,-2.0,2024-02-21,IMG_20240221_193428_114.jpg,person,#907774,happy,"Sticker, Selfie"
2024-02-21 17:34:00,190.0,0,0,1.0,0,200.0,,,,,-2.0,2024-02-21,IMG_20240221_193431_128.jpg,background_color,#853860,sad,Sticker
2024-02-21 17:34:00,302.0,0,0,3.0,0,305.0,,,,,-2.0,2024-02-21,IMG_20240221_193428_114.jpg,person,#907774,happy,"Sticker, Selfie"
2024-02-21 17:34:00,302.0,0,0,3.0,0,305.0,,,,,-2.0,2024-02-21,IMG_20240221_193431_128.jpg,background_color,#853860,sad,Sticker
2024-02-20 12:56:00,189.0,3,0,2.0,0,201.0,9.0,,,,-2.0,2024-02-20,IMG_20240220_145703_283.jpg,person,#7d655b,happy,"Sticker, Selfie"
2024-02-20 12:56:00,189.0,3,0,2.0,0,201.0,9.0,,,,-2.0,2024-02-20,IMG_20240220_145706_258.jpg,promo,#5d203e,neutral,"Selfie, Ofrecimiento, Enlace"
2024-02-20 12:56:00,189.0,3,0,2.0,0,201.0,9.0,,,,-2.0,2024-02-20,IMG_20240220_145706_307.jpg,background_Color,#974e73,happy,Sticker
2024-02-20 12:56:00,204.0,0,0,1.0,0,198.0,,,,,-2.0,2024-02-20,IMG_20240220_145703_283.jpg,person,#7d655b,happy,"Sticker, Selfie"
2024-02-20 12:56:00,204.0,0,0,1.0,0,198.0,,,,,-2.0,2024-02-20,IMG_20240220_145706_258.jpg,promo,#5d203e,neutral,"Selfie, Ofrecimiento, Enlace"
2024-02-20 12:56:00,204.0,0,0,1.0,0,198.0,,,,,-2.0,2024-02-20,IMG_20240220_145706_307.jpg,background_Color,#974e73,happy,Sticker
2024-02-20 12:56:00,232.0,0,0,1.0,0,232.0,,,,,-2.0,2024-02-20,IMG_20240220_145703_283.jpg,person,#7d655b,happy,"Sticker, Selfie"
2024-02-20 12:56:00,232.0,0,0,1.0,0,232.0,,,,,-2.0,2024-02-20,IMG_20240220_145706_258.jpg,promo,#5d203e,neutral,"Selfie, Ofrecimiento, Enlace"
2024-02-20 12:56:00,232.0,0,0,1.0,0,232.0,,,,,-2.0,2024-02-20,IMG_20240220_145706_307.jpg,background_Color,#974e73,happy,Sticker
2024-02-19 10:50:00,185.0,1,0,,0,200.0,,,,,-2.0,2024-02-19,IMG_20240219_111146_466.jpg,coffee,#737888,neutral,Comida y Bebida
2024-02-19 10:50:00,185.0,1,0,,0,200.0,,,,,-2.0,2024-02-19,IMG_20240219_125056_353.jpg,stole,#7f5a70,happy,"Selfie, Otro"
2024-02-19 10:50:00,185.0,1,0,,0,200.0,,,,,-2.0,2024-02-19,IMG_20240219_125058_731.jpg,book,#8d4e73,happy,Otro
2024-02-19 10:50:00,185.0,1,0,,0,200.0,,,,,-2.0,2024-02-19,IMG_20240219_125100_027.jpg,background_color,#793056,happy,Sticker
2024-02-19 10:50:00,210.0,3,0,,0,224.0,,,,,-2.0,2024-02-19,IMG_20240219_111146_466.jpg,coffee,#737888,neutral,Comida y Bebida
2024-02-19 10:50:00,210.0,3,0,,0,224.0,,,,,-2.0,2024-02-19,IMG_20240219_125056_353.jpg,stole,#7f5a70,happy,"Selfie, Otro"
2024-02-19 10:50:00,210.0,3,0,,0,224.0,,,,,-2.0,2024-02-19,IMG_20240219_125058_731.jpg,book,#8d4e73,happy,Otro
2024-02-19 10:50:00,210.0,3,0,,0,224.0,,,,,-2.0,2024-02-19,IMG_20240219_125100_027.jpg,background_color,#793056,happy,Sticker
2024-02-19 10:50:00,249.0,3,0,1.0,0,255.0,,,,,-2.0,2024-02-19,IMG_20240219_111146_466.jpg,coffee,#737888,neutral,Comida y Bebida
2024-02-19 10:50:00,249.0,3,0,1.0,0,255.0,,,,,-2.0,2024-02-19,IMG_20240219_125056_353.jpg,stole,#7f5a70,happy,"Selfie, Otro"
2024-02-19 10:50:00,249.0,3,0,1.0,0,255.0,,,,,-2.0,2024-02-19,IMG_20240219_125058_731.jpg,book,#8d4e73,happy,Otro
2024-02-19 10:50:00,249.0,3,0,1.0,0,255.0,,,,,-2.0,2024-02-19,IMG_20240219_125100_027.jpg,background_color,#793056,happy,Sticker
2024-02-19 09:11:00,481.0,5,0,9.0,0,496.0,,,,,-2.0,2024-02-19,IMG_20240219_111146_466.jpg,coffee,#737888,neutral,Comida y Bebida
2024-02-19 09:11:00,481.0,5,0,9.0,0,496.0,,,,,-2.0,2024-02-19,IMG_20240219_125056_353.jpg,stole,#7f5a70,happy,"Selfie, Otro"
2024-02-19 09:11:00,481.0,5,0,9.0,0,496.0,,,,,-2.0,2024-02-19,IMG_20240219_125058_731.jpg,book,#8d4e73,happy,Otro
2024-02-19 09:11:00,481.0,5,0,9.0,0,496.0,,,,,-2.0,2024-02-19,IMG_20240219_125100_027.jpg,background_color,#793056,happy,Sticker
2024-02-16 13:26:00,5336.0,5,0,33.0,0,5275.0,,,,,-2.0,2024-02-16,IMG_20240216_152701_550.jpg,people,#b69ba2,happy,"Reposteo, Con otras personas"
2024-02-13 16:32:00,1331.0,5,0,9.0,0,1377.0,,,,,-2.0,2024-02-13,IMG_20240213_183250_806.jpg,person,#ac979e,happy,"Sticker, Selfie, Ofrecimiento"
2024-12-02 10:12:00,299.0,0,0,,0,305.0,,,,,-2.0,2024-12-02,IMG_20241202_142153_605.jpg,dream_catcher,#7f87b1,happy,Selfie
2024-12-02 10:12:00,342.0,1,0,1.0,0,349.0,,,,,-2.0,2024-12-02,IMG_20241202_142153_605.jpg,dream_catcher,#7f87b1,happy,Selfie
2024-12-02 10:12:00,518.0,1,0,,0,473.0,,,,,-2.0,2024-12-02,IMG_20241202_142153_605.jpg,dream_catcher,#7f87b1,happy,Selfie
2024-10-02 14:29:00,356.0,3,0,1.0,0,354.0,6.0,,,,-2.0,2024-10-02,IMG_20241002_173511_936.jpg,board,#696c7f,happy,Selfie
2024-10-02 14:29:00,576.0,4,0,5.0,0,588.0,,,,,-2.0,2024-10-02,IMG_20241002_173511_936.jpg,board,#696c7f,happy,Selfie
2024-02-02 08:53:00,726.0,2,0,7.0,0,736.0,,,,,-2.0,2024-02-02,IMG_20240202_105325_912.jpg,tamal,#8b90ad,neutral,"Sticker, Comida y Bebida"
2024-01-30 17:09:00,1601.0,7,0,10.0,0,1669.0,,,,,-2.0,2024-01-30,IMG_20240130_190930_660.jpg,quote,#f6b7c0,happy,"Sticker, Reposteo"
2024-01-29 12:35:00,757.0,5,0,4.0,0,767.0,,,,,-2.0,2024-01-29,IMG_20240129_143555_250.jpg,web_site,#f4e5eb,neutral,"Otro, Sticker"
2024-05-01 12:08:00,368.0,3,0,4.0,0,373.0,,,,,-2.0,2024-05-01,IMG_20240501_174852_821.jpg,promo,#a789b6,surprise,"Selfie, Ofrecimiento, Sticker"
2024-04-01 13:12:00,3137.0,14,0,24.0,3,3111.0,,,,,-2.0,2024-04-01,IMG_20240401_114430_919.jpg,person,#693856,happy,Selfie
2024-04-01 13:12:00,3137.0,14,0,24.0,3,3111.0,,,,,-2.0,2024-04-01,IMG_20240401_114431_278.jpg,person,#562a47,happy,Selfie
2024-04-01 13:12:00,3137.0,14,0,24.0,3,3111.0,,,,,-2.0,2024-04-01,IMG_20240401_114436_157.jpg,person,#856a48,happy,"Ofrecimiento, Cuerpo Completo"
2024-04-01 13:12:00,3137.0,14,0,24.0,3,3111.0,,,,,-2.0,2024-04-01,IMG_20240401_182702_590.jpg,trifle,#707989,happy,Comida y Bebida
2024-01-01 10:00:00,465.0,1,0,,0,465.0,,,,,0.0,2024-01-01,IMG_20240101_120057_494.jpg,journal,#b4aeb7,sad,"Sticker, Otro"
2025-01-20 13:06:00,5697.0,5,0,38.0,0,5903.0,,,,5809.0,0.0,2025-01-20,IMG_20250120_150630_215.jpg,person,#595e67,happy,Selfie
2025-01-17 09:19:00,7711.0,8,0,52.0,1,7945.0,,,,7889.0,0.0,2025-01-17,IMG_20250117_112006_771.jpg,person,#5c616b,happy,"Selfie, Comida y Bebida"
2025-01-13 07:32:00,8790.0,8,0,88.0,1,9100.0,,,,8998.0,0.0,2025-01-13,IMG_20250113_093221_483.jpg,coffee_mug,#838593,happy,"Selfie, Comida y Bebida"
